count,hour,minute,second,msec,x1,y1,z1,x2,y2,z2,x3,y3,z3,q1,q2,q3,pos1,pos2,pos3,vel1,vel2,vel3
683,17,52,3,610,-0.176012,0.28449,1.40845,-0.227963,0.238763,1.17443,-0.199117,0.229497,0.971858,12.1793,-79.3612,-1,13.9259,77.6376,12.3184,-4.26132,1.80176,-17.4916
684,17,52,3,631,-0.176012,0.28449,1.40845,-0.227963,0.238763,1.17443,-0.199117,0.229497,0.971858,12.426,-79.3233,-1,13.8462,77.6795,11.949,-3.26294,2.44171,-16.9677
685,17,52,3,679,-0.176012,0.28449,1.40845,-0.227963,0.238763,1.17443,-0.199117,0.229497,0.971858,12.5522,-79.2745,-1,13.7329,77.8278,11.1621,-2.68616,3.63029,-15.5333
686,17,52,3,712,-0.176023,0.284471,1.40854,-0.227964,0.238861,1.17451,-0.19905,0.2297,0.971951,12.5944,-79.2362,-1,13.6464,77.948,10.6361,-2.39296,3.48198,-15.0712
687,17,52,3,730,-0.176023,0.284471,1.40854,-0.227964,0.238861,1.17451,-0.19905,0.2297,0.971951,12.5902,-79.2162,-1,13.6038,78.0105,10.3642,-2.21649,3.41606,-14.5356
688,17,52,3,779,-0.178842,0.277768,1.40442,-0.231841,0.233251,1.17257,-0.191812,0.23811,0.973539,12.5922,-79.2225,-1,13.4919,78.1533,9.66934,-2.12517,2.81731,-13.233
689,17,52,3,812,-0.178842,0.277768,1.40442,-0.231841,0.233251,1.17257,-0.191812,0.23811,0.973539,12.6452,-79.261,-1,13.426,78.2426,9.2038,-1.82648,2.60239,-12.3466
690,17,52,3,831,-0.178842,0.277768,1.40442,-0.231841,0.233251,1.17257,-0.191812,0.23811,0.973539,12.7294,-79.3138,-1,13.3944,78.2899,8.95523,-1.59096,2.52617,-12.361
691,17,52,3,864,-0.180371,0.283312,1.41029,-0.234994,0.233073,1.17633,-0.192943,0.23644,0.974701,12.8217,-79.2768,-1,13.347,78.3696,8.55423,-1.26205,2.27829,-12.7483
692,17,52,3,895,-0.180371,0.283312,1.41029,-0.234994,0.233073,1.17633,-0.192943,0.23644,0.974701,12.9283,-79.0495,-1,13.3113,78.4389,8.20129,-1.01006,2.13341,-11.6064
693,17,52,3,931,-0.180289,0.283489,1.41072,-0.235225,0.233876,1.17677,-0.193266,0.237534,0.975177,13.0348,-78.7333,-1,13.2852,78.5104,7.81471,-0.64064,1.88141,-10.803
694,17,52,3,962,-0.180289,0.283489,1.41072,-0.235225,0.233876,1.17677,-0.193266,0.237534,0.975177,13.1225,-78.4854,-1,13.2722,78.5625,7.49542,-0.434647,1.44333,-9.86366
695,17,52,4,10,-0.181979,0.279576,1.40762,-0.232273,0.233693,1.17268,-0.192369,0.234413,0.971294,13.1072,-78.4,-1,13.2584,78.6134,7.03468,-0.275345,0.715485,-9.55673
696,17,52,4,29,-0.181979,0.279576,1.40762,-0.232273,0.233693,1.17268,-0.192369,0.234413,0.971294,12.9009,-78.5199,-1,13.2509,78.625,6.84448,-0.293884,0.42984,-9.23126
697,17,52,4,62,-0.181979,0.279576,1.40762,-0.232273,0.233693,1.17268,-0.192369,0.234413,0.971294,12.595,-78.7498,-1,13.231,78.6326,6.54648,-0.747757,0.0858307,-8.99094
698,17,52,4,96,-0.182,0.279513,1.40795,-0.23242,0.23382,1.17305,-0.192505,0.234801,0.97171,12.3327,-78.9659,-1,13.1946,78.6333,6.25328,-1.48865,0.00823975,-7.8772
699,17,52,4,131,-0.182,0.279513,1.40795,-0.23242,0.23382,1.17305,-0.192505,0.234801,0.97171,12.1634,-79.1239,-1,13.1342,78.6367,5.95734,-2.02011,0.201187,-7.96715
700,17,52,4,161,-0.182,0.279513,1.40795,-0.23242,0.23382,1.17305,-0.192505,0.234801,0.97171,12.0802,-79.2181,-1,13.073,78.6449,5.73212,-2.18353,0.420227,-6.57738
701,17,52,4,212,-0.181999,0.279512,1.40796,-0.232418,0.233821,1.17305,-0.192502,0.234805,0.971716,12.0551,-79.2607,-1,12.9556,78.6786,5.35721,-2.01187,0.97641,-6.6227
702,17,52,4,229,-0.181999,0.279512,1.40796,-0.232418,0.233821,1.17305,-0.192502,0.234805,0.971716,12.0607,-79.2705,-1,12.922,78.6958,5.25833,-1.77635,1.11168,-6.26083
703,17,52,4,263,-0.182085,0.279315,1.40789,-0.232694,0.233048,1.17316,-0.193403,0.233491,0.971712,12.081,-79.2549,-1,12.8568,78.7356,5.02831,-1.67953,1.25038,-6.77238
704,17,52,4,297,-0.182085,0.279315,1.40789,-0.232694,0.233048,1.17316,-0.193403,0.233491,0.971712,12.109,-79.2143,-1,12.8011,78.7775,4.82162,-1.42273,1.22223,-5.6916
705,17,52,4,329,-0.182085,0.279315,1.40789,-0.232694,0.233048,1.17316,-0.193403,0.233491,0.971712,12.1363,-79.165,-1,12.762,78.8132,4.62799,-1.33896,1.12679,-6.05278
706,17,52,4,363,-0.182905,0.279284,1.41064,-0.2354,0.234719,1.17652,-0.197922,0.235898,0.975163,12.1876,-79.1513,-1,12.727,78.8496,4.45084,-1.34171,1.04027,-5.26176
707,17,52,4,397,-0.182905,0.279284,1.41064,-0.2354,0.234719,1.17652,-0.197922,0.235898,0.975163,12.2985,-79.2078,-1,12.6865,78.8825,4.26682,-1.16524,0.862427,-5.37025
708,17,52,4,426,-0.182905,0.279284,1.41064,-0.2354,0.234719,1.17652,-0.197922,0.235898,0.975163,12.4359,-79.3039,-1,12.6569,78.9038,4.12331,-0.770416,0.678406,-4.83673
709,17,52,4,461,-0.182917,0.280904,1.41738,-0.242234,0.231867,1.18583,-0.200892,0.240669,0.985442,12.6638,-79.3182,-1,12.6302,78.9278,3.96126,-0.354309,0.682526,-4.75433
710,17,52,4,499,-0.182917,0.280904,1.41738,-0.242234,0.231867,1.18583,-0.200892,0.240669,0.985442,13.1011,-79.1504,-1,12.6123,78.9546,3.78479,0.328903,0.728531,-4.48654
711,17,52,4,529,-0.182917,0.280904,1.41738,-0.242234,0.231867,1.18583,-0.200892,0.240669,0.985442,13.6236,-78.8805,-1,12.6164,78.9759,3.6557,1.5889,0.727158,-4.03885
712,17,52,4,565,-0.184961,0.272173,1.42691,-0.238018,0.227745,1.19475,-0.203198,0.24607,0.995273,13.9394,-78.7104,-1,12.6837,78.9999,3.52043,2.82349,0.596695,-3.97018
713,17,52,4,596,-0.184961,0.272173,1.42691,-0.238018,0.227745,1.19475,-0.203198,0.24607,0.995273,13.883,-78.7658,-1,12.7737,79.0137,3.39546,3.10501,0.289764,-4.02649
714,17,52,4,644,-0.184963,0.272162,1.42688,-0.23798,0.227701,1.19472,-0.203137,0.246019,0.99524,13.5866,-78.968,-1,12.9117,79.0212,3.21144,2.46025,0.115356,-3.45657
715,17,52,4,664,-0.184963,0.272162,1.42688,-0.23798,0.227701,1.19472,-0.203137,0.246019,0.99524,13.2698,-79.1752,-1,12.957,79.0219,3.1469,1.55525,0.0267792,-3.41469
716,17,52,4,695,-0.184963,0.272162,1.42688,-0.23798,0.227701,1.19472,-0.203137,0.246019,0.99524,13.0295,-79.328,-1,12.9955,79.0219,3.0439,0.383148,0.0315857,-3.24852
717,17,52,4,732,-0.183815,0.273149,1.42131,-0.23078,0.229374,1.18724,-0.196757,0.241694,0.986772,12.7831,-79.4295,-1,12.992,79.0226,2.92648,-0.00137329,-0,-3.16544
718,17,52,4,761,-0.183815,0.273149,1.42131,-0.23078,0.229374,1.18724,-0.196757,0.241694,0.986772,12.3959,-79.5075,-1,12.9838,79.0219,2.83447,-0.119476,-0,-2.9821
719,17,52,4,795,-0.183497,0.270648,1.4226,-0.235638,0.228449,1.18952,-0.206668,0.245817,0.988772,12.038,-79.5922,-1,12.9584,79.0226,2.73972,-1.4035,-0,-2.64359
720,17,52,4,840,-0.183497,0.270648,1.4226,-0.235638,0.228449,1.18952,-0.206668,0.245817,0.988772,11.9592,-79.7068,-1,12.889,79.0233,2.62299,-2.21786,0.216293,-2.41081
721,17,52,4,862,-0.183497,0.270648,1.4226,-0.235638,0.228449,1.18952,-0.206668,0.245817,0.988772,12.1023,-79.8279,-1,12.8499,79.0308,2.56874,-2.0771,0.522537,-2.51244
722,17,52,4,896,-0.183364,0.27068,1.42113,-0.233374,0.226933,1.18745,-0.20365,0.243276,0.986381,12.2625,-79.8952,-1,12.7963,79.0549,2.48154,-1.76125,1.02242,-2.37991
723,17,52,4,932,-0.183364,0.27068,1.42113,-0.233374,0.226933,1.18745,-0.20365,0.243276,0.986381,12.315,-79.8742,-1,12.7448,79.1002,2.39433,-1.21948,1.50444,-2.20482
724,17,52,4,964,-0.181465,0.2716,1.41878,-0.230983,0.226882,1.18472,-0.20125,0.241852,0.983178,12.2641,-79.7843,-1,12.7029,79.151,2.32292,-0.992889,1.72142,-1.94115
725,17,52,4,997,-0.181465,0.2716,1.41878,-0.230983,0.226882,1.18472,-0.20125,0.241852,0.983178,12.1662,-79.6613,-1,12.6556,79.2046,2.26456,-0.793076,1.60744,-1.75507
726,17,52,5,29,-0.186954,0.270965,1.42813,-0.248005,0.223965,1.19318,-0.206678,0.24899,0.991351,12.2429,-79.5185,-1,12.6226,79.2533,2.20894,-0.887833,1.39801,-1.73996
727,17,52,5,58,-0.186954,0.270965,1.42813,-0.248005,0.223965,1.19318,-0.206678,0.24899,0.991351,12.7246,-79.356,-1,12.6041,79.2931,2.15813,-0.531464,1.12541,-1.76399
728,17,52,5,94,-0.186954,0.270965,1.42813,-0.248005,0.223965,1.19318,-0.206678,0.24899,0.991351,13.4203,-79.2043,-1,12.5999,79.3288,2.08946,0.480652,0.676346,-1.77429
729,17,52,5,129,-0.184803,0.273009,1.41703,-0.247525,0.224464,1.18637,-0.209126,0.248548,0.986728,14.0602,-79.0627,-1,12.6336,79.3474,2.02423,2.26181,0.311737,-1.72554
730,17,52,5,161,-0.184803,0.273009,1.41703,-0.247525,0.224464,1.18637,-0.209126,0.248548,0.986728,14.5916,-78.8931,-1,12.7167,79.3536,1.9693,3.46413,0.11879,-1.56624
731,17,52,5,196,-0.183917,0.273644,1.41775,-0.247137,0.225773,1.18656,-0.208301,0.250493,0.986657,14.9839,-78.7349,-1,12.8568,79.3549,1.91711,4.32999,0.0686646,-1.37398
732,17,52,5,229,-0.183917,0.273644,1.41775,-0.247137,0.225773,1.18656,-0.208301,0.250493,0.986657,15.224,-78.6491,-1,13.0119,79.3556,1.87523,5.00221,0.0350189,-1.20026
733,17,52,5,258,-0.181868,0.27408,1.42034,-0.249585,0.229322,1.19017,-0.210254,0.257279,0.991094,15.4162,-78.6779,-1,13.1554,79.3556,1.83952,4.83398,-0.0281525,-1.17348
734,17,52,5,296,-0.181868,0.27408,1.42034,-0.249585,0.229322,1.19017,-0.210254,0.257279,0.991094,15.6852,-78.8444,-1,13.3298,79.3488,1.79901,4.83536,-0.633087,-1.13228
735,17,52,5,329,-0.181433,0.275813,1.42079,-0.252655,0.232241,1.19123,-0.215408,0.259809,0.991513,16.0444,-79.0916,-1,13.496,79.324,1.76056,4.9617,-0.98053,-1.11305
736,17,52,5,364,-0.181433,0.275813,1.42079,-0.252655,0.232241,1.19123,-0.215408,0.259809,0.991513,16.4575,-79.3449,-1,13.68,79.2842,1.72005,5.42313,-1.18515,-1.07185
737,17,52,5,397,-0.184732,0.280713,1.43562,-0.278065,0.248511,1.20937,-0.214239,0.282821,1.01527,17.1877,-79.7394,-1,13.8689,79.2485,1.68228,5.97107,-0.786209,-1.17416
738,17,52,5,429,-0.184732,0.280713,1.43562,-0.278065,0.248511,1.20937,-0.214239,0.282821,1.01527,18.5507,-80.4609,-1,14.0749,79.2286,1.64589,7.24548,-0.389328,-1.08009
739,17,52,5,446,-0.178821,0.274624,1.4213,-0.25397,0.253646,1.19114,-0.207169,0.324947,1.00586,19.8643,-81.4816,-1,14.2046,79.2224,1.62666,8.83163,-0.260925,-1.11031
740,17,52,5,480,-0.178821,0.274624,1.4213,-0.25397,0.253646,1.19114,-0.207169,0.324947,1.00586,20.2181,-82.6937,-30,14.55,79.2183,1.5937,12.4709,-0.0707245,-0.977097
741,17,52,5,529,-0.181099,0.277175,1.42188,-0.257924,0.264567,1.19114,-0.206827,0.340954,1.00858,19.8104,-83.9631,-1,15.1756,79.2176,1.54633,11.8261,0.519104,-0.65712
742,17,52,5,545,-0.181099,0.277175,1.42188,-0.257924,0.264567,1.19114,-0.206827,0.340954,1.00858,19.2431,-85.1814,-1,15.3616,79.2272,1.53671,11.0207,1.40831,-0.453186
743,17,52,5,579,-0.181099,0.277175,1.42188,-0.257924,0.264567,1.19114,-0.206827,0.340954,1.00858,18.7855,-86.1836,-1,15.7043,79.3172,1.52435,7.34711,4.67262,-0.180588
744,17,52,5,611,-0.181099,0.277175,1.42188,-0.257924,0.264567,1.19114,-0.206827,0.340954,1.00858,18.4966,-86.8263,-1,15.9123,79.5156,1.52092,5.28992,8.51509,-0
745,17,52,5,645,-0.178957,0.276391,1.42359,-0.257781,0.279294,1.19111,-0.20611,0.36248,1.00983,18.3765,-87.393,-1,16.0538,79.8843,1.52092,4.93011,12.1859,-0
746,17,52,5,692,-0.178957,0.276391,1.42359,-0.257781,0.279294,1.19111,-0.20611,0.36248,1.00983,18.4011,-88.2673,-1,16.2508,80.5339,1.51749,4.86351,15.019,-0.381775
747,17,52,5,714,-0.180957,0.276786,1.42675,-0.262921,0.287128,1.19618,-0.211534,0.374201,1.01721,18.5566,-89.3961,-1,16.3477,80.8484,1.50856,4.65134,15.6947,-0.627594
748,17,52,5,747,-0.180957,0.276786,1.42675,-0.262921,0.287128,1.19618,-0.211534,0.374201,1.01721,18.8375,-90.5604,-1,16.5111,81.3792,1.48384,4.91776,16.1925,-0.762863
749,17,52,5,779,-0.179203,0.278516,1.42674,-0.256597,0.290374,1.1956,-0.210304,0.377639,1.01617,19.0798,-91.5674,-1,16.6827,81.9196,1.45912,5.20065,17.0041,-0.675659
750,17,52,5,813,-0.179203,0.278516,1.42674,-0.256597,0.290374,1.1956,-0.210304,0.377639,1.01617,19.0981,-92.2871,-1,16.8661,82.5286,1.43509,5.13405,18.5484,-0.670166
751,17,52,5,844,-0.179203,0.278516,1.42674,-0.256597,0.290374,1.1956,-0.210304,0.377639,1.01617,18.9476,-92.7185,-1,17.0226,83.1033,1.41312,4.42749,19.2851,-0.531464
752,17,52,5,878,-0.178939,0.27922,1.42653,-0.256301,0.292857,1.19563,-0.21026,0.380411,1.01642,18.7688,-92.943,-1,17.1545,83.7701,1.39458,3.77449,20.2533,-0.570602
753,17,52,5,908,-0.178939,0.27922,1.42653,-0.256301,0.292857,1.19563,-0.21026,0.380411,1.01642,18.6281,-93.0781,-1,17.2382,84.3826,1.38016,3.12424,19.8461,-0.499878
754,17,52,5,945,-0.178939,0.27922,1.42653,-0.256301,0.292857,1.19563,-0.21026,0.380411,1.01642,18.5418,-93.1682,-1,17.3351,85.1131,1.36093,2.82486,19.5337,-0.570602
755,17,52,5,979,-0.180813,0.278626,1.43378,-0.25965,0.301465,1.20467,-0.228152,0.371951,1.01555,18.5326,-93.3624,-1,17.4346,85.7359,1.34102,2.67654,18.4797,-0.571976
756,17,52,6,12,-0.180813,0.278626,1.43378,-0.25965,0.301465,1.20467,-0.228152,0.371951,1.01555,18.6204,-93.8413,-1,17.5287,86.3567,1.32042,2.37099,17.4387,-0.521164
757,17,52,6,44,-0.180813,0.278626,1.43378,-0.25965,0.301465,1.20467,-0.228152,0.371951,1.01555,18.7559,-94.4554,-1,17.6008,86.9142,1.30394,2.09839,16.9533,-0.461426
758,17,52,6,80,-0.181691,0.278204,1.43279,-0.261845,0.300277,1.20544,-0.23071,0.368489,1.0166,18.9036,-94.9493,-1,17.6791,87.4931,1.28746,2.39502,15.6651,-0.485458
759,17,52,6,109,-0.181691,0.278204,1.43279,-0.261845,0.300277,1.20544,-0.23071,0.368489,1.0166,19.0749,-95.2397,-1,17.7512,87.9469,1.27373,2.61749,15.9199,-0.494385
760,17,52,6,145,-0.181691,0.278204,1.43279,-0.261845,0.300277,1.20544,-0.23071,0.368489,1.0166,19.2388,-95.3573,-1,17.8452,88.5072,1.25793,2.72942,15.7681,-0.4319
761,17,52,6,179,-0.183717,0.280393,1.43143,-0.264547,0.301394,1.20358,-0.22226,0.372196,1.01734,19.363,-95.3539,-1,17.9372,89.0435,1.2442,3.06519,15.1824,-0.430527
762,17,52,6,212,-0.183717,0.280393,1.43143,-0.264547,0.301394,1.20358,-0.22226,0.372196,1.01734,19.4523,-95.2655,-1,18.0402,89.5317,1.23116,3.16338,14.4491,-0.440826
763,17,52,6,245,-0.186761,0.279471,1.4345,-0.274505,0.30072,1.20916,-0.224266,0.370289,1.02436,19.6281,-95.1516,-1,18.1528,89.9952,1.21674,3.01025,13.621,-0.378342
764,17,52,6,281,-0.186761,0.279471,1.4345,-0.274505,0.30072,1.20916,-0.224266,0.370289,1.02436,20.0274,-95.0656,-30,18.2661,90.4532,1.203,2.97935,12.361,-0.336456
765,17,52,6,310,-0.186761,0.279471,1.4345,-0.274505,0.30072,1.20916,-0.224266,0.370289,1.02436,20.5287,-95.0183,-30,18.3623,90.8205,1.19408,3.70995,11.0948,-0.249252
766,17,52,6,346,-0.186826,0.279212,1.43473,-0.27396,0.300246,1.20915,-0.223369,0.370256,1.02464,20.9264,-94.9962,-30,18.5044,91.2037,1.18858,4.50096,9.96872,-0.160675
767,17,52,6,379,-0.186826,0.279212,1.43473,-0.27396,0.300246,1.20915,-0.223369,0.370256,1.02464,21.1533,-94.9838,-30,18.6699,91.5326,1.18446,5.09422,9.1571,-0.0645447
768,17,52,6,411,-0.186826,0.279212,1.43473,-0.27396,0.300246,1.20915,-0.223369,0.370256,1.02464,21.238,-94.9752,-30,18.8367,91.8018,1.18309,5.3373,8.38669,0.00274658
769,17,52,6,445,-0.194083,0.271295,1.44301,-0.28009,0.2862,1.21679,-0.227528,0.368446,1.03821,21.2207,-94.873,-30,19.0228,92.0771,1.18309,5.11414,7.51945,0.0981903
770,17,52,6,480,-0.194083,0.271295,1.44301,-0.28009,0.2862,1.21679,-0.227528,0.368446,1.03821,21.125,-94.5645,-30,19.1959,92.3312,1.2291,4.70352,6.86096,3.56438
771,17,52,6,522,-0.194083,0.271295,1.44301,-0.28009,0.2862,1.21679,-0.227528,0.368446,1.03821,21.0023,-94.1565,-30,19.3847,92.5983,1.45569,3.67905,5.85159,8.34137
772,17,52,6,546,-0.196775,0.27099,1.44584,-0.282629,0.278649,1.21852,-0.234078,0.361174,1.03833,20.893,-93.7015,-30,19.4719,92.728,1.70288,2.98416,4.94041,13.7219
773,17,52,6,579,-0.196775,0.27099,1.44584,-0.282629,0.278649,1.21852,-0.234078,0.361174,1.03833,20.8018,-93.118,-30,19.555,92.886,2.23091,2.61337,4.01825,17.848
774,17,52,6,612,-0.197731,0.270155,1.44345,-0.279167,0.272261,1.2147,-0.235436,0.355339,1.03382,20.6604,-92.4347,-30,19.6058,93.0013,2.94159,2.58934,2.63809,24.4878
775,17,52,6,646,-0.197731,0.270155,1.44345,-0.279167,0.272261,1.2147,-0.235436,0.355339,1.03382,20.3888,-91.7181,-30,19.6834,93.0727,3.81363,2.22885,1.39046,30.1547
776,17,52,6,680,-0.193655,0.264473,1.43955,-0.258994,0.268662,1.20777,-0.24931,0.361162,1.02828,19.803,-91.1265,-1,19.7555,93.1064,4.91295,1.47011,0.504684,33.2412
777,17,52,6,724,-0.193655,0.264473,1.43955,-0.258994,0.268662,1.20777,-0.24931,0.361162,1.02828,18.7257,-90.8135,-1,19.8214,93.1174,6.47919,-0.167542,0.10849,35.5181
778,17,52,6,746,-0.193043,0.264209,1.43919,-0.269648,0.272872,1.21192,-0.262911,0.363991,1.03241,17.6707,-90.8059,-1,19.8207,93.1181,7.24205,-1.76262,-0,33.3195
779,17,52,6,780,-0.193043,0.264209,1.43919,-0.269648,0.272872,1.21192,-0.262911,0.363991,1.03241,17.2987,-91.0712,-1,19.7074,93.1174,8.31871,-5.67444,-0.374222,30.4026
780,17,52,6,811,-0.193761,0.268794,1.43465,-0.287237,0.278249,1.21444,-0.278584,0.3524,1.02788,17.7986,-91.4629,-1,19.5268,93.0817,9.19624,-5.63461,-2.17529,25.4395
781,17,52,6,846,-0.193761,0.268794,1.43465,-0.287237,0.278249,1.21444,-0.278584,0.3524,1.02788,19.1136,-91.8274,-1,19.3401,92.9876,10.0079,-3.53897,-3.17093,18.674
782,17,52,6,879,-0.189523,0.276929,1.43916,-0.29077,0.280953,1.22099,-0.27119,0.36039,1.03641,20.833,-92.0075,-30,19.2213,92.8661,10.5599,0,-3.79234,13.7137
783,17,52,6,914,-0.189523,0.276929,1.43916,-0.29077,0.280953,1.22099,-0.27119,0.36039,1.03641,22.511,-91.8868,-30,19.2577,92.7431,10.9286,4.30115,-2.94228,8.66959
784,17,52,6,943,-0.189523,0.276929,1.43916,-0.29077,0.280953,1.22099,-0.27119,0.36039,1.03641,23.8469,-91.5866,-30,19.4204,92.6676,11.1443,7.86552,-2.20894,6.39404
785,17,52,6,981,-0.187487,0.272284,1.43733,-0.286697,0.265165,1.21797,-0.28059,0.354974,1.03696,24.6434,-91.1143,-30,19.7836,92.5893,11.3928,10.8806,-1.99265,8.48763
786,17,52,6,997,-0.187487,0.272284,1.43733,-0.286697,0.265165,1.21797,-0.28059,0.354974,1.03696,24.9268,-90.3406,-30,19.9786,92.5557,11.5466,10.759,-2.14989,9.80667
787,17,52,7,44,-0.189892,0.27319,1.4324,-0.284327,0.250494,1.21095,-0.267954,0.333418,1.02643,24.8006,-89.2233,-30,20.5183,92.4417,12.19,9.57321,-3.05351,18.698
788,17,52,7,63,-0.189892,0.27319,1.4324,-0.284327,0.250494,1.21095,-0.267954,0.333418,1.02643,24.3721,-87.7675,-30,20.6934,92.3792,12.5574,8.76434,-3.64265,21.33
789,17,52,7,114,-0.189892,0.27319,1.4324,-0.284327,0.250494,1.21095,-0.267954,0.333418,1.02643,23.8507,-86.3158,-30,21.0546,92.1327,13.7384,7.02095,-6.76003,24.2599
790,17,52,7,146,-0.189652,0.275292,1.43767,-0.291175,0.238271,1.2207,-0.279534,0.312188,1.03151,23.5652,-85.0281,-30,21.2503,91.8945,14.515,5.4039,-8.65585,24.7419
791,17,52,7,162,-0.189652,0.275292,1.43767,-0.291175,0.238271,1.2207,-0.279534,0.312188,1.03151,23.7211,-83.6969,-30,21.3286,91.753,14.8913,4.77905,-9.80598,24.4453
792,17,52,7,195,-0.189652,0.275292,1.43767,-0.291175,0.238271,1.2207,-0.279534,0.312188,1.03151,24.1508,-82.4776,-30,21.4487,91.3987,15.6487,5.09491,-12.2065,23.2292
793,17,52,7,231,-0.189113,0.276517,1.43243,-0.284524,0.240355,1.21247,-0.303828,0.289992,1.01605,24.4679,-81.6476,-30,21.6506,90.9229,16.4376,6.39473,-14.8116,21.0965
794,17,52,7,262,-0.189113,0.276517,1.43243,-0.284524,0.240355,1.21247,-0.303828,0.289992,1.01605,24.4338,-81.2302,-30,21.8566,90.4037,17.1256,5.97038,-16.9876,20.0899
795,17,52,7,296,-0.189002,0.272608,1.4391,-0.293108,0.222118,1.22755,-0.320546,0.271344,1.03318,24.3399,-80.8732,-30,22.0798,89.8016,17.7972,5.07431,-18.5641,18.5648
796,17,52,7,331,-0.189002,0.272608,1.4391,-0.293108,0.222118,1.22755,-0.320546,0.271344,1.03318,24.6179,-80.1639,-30,22.2597,89.1678,18.4193,4.09859,-19.2501,18.8251
797,17,52,7,360,-0.187334,0.273283,1.44075,-0.303685,0.20125,1.24041,-0.322246,0.290369,1.05827,25.4262,-78.914,-30,22.3798,88.5855,18.95,4.99466,-19.1416,17.6633
798,17,52,7,396,-0.187334,0.273283,1.44075,-0.303685,0.20125,1.24041,-0.322246,0.290369,1.05827,26.7676,-77.0788,-30,22.5563,87.8947,19.5584,6.86234,-19.1773,16.3683
799,17,52,7,427,-0.186705,0.274223,1.44003,-0.302552,0.199008,1.23991,-0.32003,0.285654,1.05596,28.2277,-75.0969,-30,22.7911,87.298,20.0631,9.41048,-19.798,15.9872
800,17,52,7,463,-0.186705,0.274223,1.44003,-0.302552,0.199008,1.23991,-0.32003,0.285654,1.05596,29.332,-73.4885,-30,23.164,86.5839,20.6145,11.9545,-21.6314,14.9771
801,17,52,7,495,-0.186705,0.274223,1.44003,-0.302552,0.199008,1.23991,-0.32003,0.285654,1.05596,29.9859,-72.4178,-30,23.5973,85.8334,21.0951,13.6979,-23.7868,14.458
802,17,52,7,529,-0.192849,0.272521,1.4446,-0.297921,0.198816,1.23741,-0.296065,0.244427,1.038,30.0633,-71.8861,-30,24.069,84.9971,21.5552,13.334,-25.9119,13.3209
803,17,52,7,572,-0.192849,0.272521,1.4446,-0.297921,0.198816,1.23741,-0.296065,0.244427,1.038,29.4533,-71.7766,-30,24.6423,83.8435,22.1011,12.1976,-27.3154,11.8604
804,17,52,7,594,-0.192849,0.272521,1.4446,-0.297921,0.198816,1.23741,-0.296065,0.244427,1.038,28.5098,-71.899,-30,24.9225,83.24,22.3572,10.1198,-27.5338,12.7915
805,17,52,7,630,-0.192464,0.271784,1.44923,-0.316877,0.184978,1.25697,-0.35393,0.209764,1.05632,28.0892,-71.8712,-30,25.2143,82.2972,22.7616,6.52107,-26.5423,12.3541
806,17,52,7,662,-0.192464,0.271784,1.44923,-0.316877,0.184978,1.25697,-0.35393,0.209764,1.05632,28.8098,-71.3627,-30,25.3956,81.4375,23.1317,5.18143,-24.987,10.4384
807,17,52,7,698,-0.194049,0.269144,1.45031,-0.32214,0.187726,1.25958,-0.368064,0.182704,1.06029,30.2788,-70.6642,-30,25.559,80.6067,23.5135,7.26746,-22.8303,9.81628
808,17,52,7,729,-0.194049,0.269144,1.45031,-0.32214,0.187726,1.25958,-0.368064,0.182704,1.06029,31.7924,-70.2438,-30,25.8268,79.8953,23.8458,10.6574,-21.5202,9.50592
809,17,52,7,778,-0.189725,0.269064,1.45778,-0.334898,0.185495,1.27992,-0.400713,0.176576,1.0859,33.3419,-70.1028,-30,26.4468,78.8448,24.3079,13.2708,-20.5122,8.63045
810,17,52,7,795,-0.189725,0.269064,1.45778,-0.334898,0.185495,1.27992,-0.400713,0.176576,1.0859,35.2078,-70.0495,-28.2972,26.683,78.5001,24.4569,14.9709,-20.107,8.8282
811,17,52,7,829,-0.192963,0.271433,1.45866,-0.342788,0.178151,1.2863,-0.413381,0.154579,1.09308,37.1808,-69.8643,-26.7904,27.198,77.8498,24.7405,18.9597,-19.6044,7.80853
812,17,52,7,862,-0.192963,0.271433,1.45866,-0.342788,0.178151,1.2863,-0.413381,0.154579,1.09308,38.9056,-69.3755,-25.906,27.8778,77.1913,24.9774,21.8127,-18.5717,6.31783
813,17,52,7,895,-0.19425,0.270884,1.46506,-0.355446,0.176854,1.30173,-0.427423,0.135994,1.11075,40.4269,-68.7395,-25.4362,28.6462,76.5981,25.1614,24.3052,-17.4305,4.24896
814,17,52,7,931,-0.19425,0.270884,1.46506,-0.355446,0.176854,1.30173,-0.427423,0.135994,1.11075,41.9428,-68.2057,-25.2394,29.5203,75.9931,25.2768,25.4004,-16.3284,1.94595
815,17,52,7,961,-0.19425,0.270884,1.46506,-0.355446,0.176854,1.30173,-0.427423,0.135994,1.11075,43.2918,-67.8538,-25.196,30.257,75.5173,25.3201,26.5663,-16.4939,0.915298
816,17,52,7,989,-0.19425,0.270884,1.46506,-0.355446,0.176854,1.30173,-0.427423,0.135994,1.11075,44.208,-67.672,-25.2277,31.0288,75.0339,25.3372,27.7171,-16.4568,0.344009
817,17,52,8,29,-0.194651,0.270195,1.47802,-0.36975,0.16241,1.33879,-0.47646,0.107704,1.16833,45.1629,-67.3771,-24.9866,32.1508,74.3843,25.3427,28.0028,-15.7915,-0.00137329
